7543,Reckless Charge,buffs
7544,Weapon Mastery,buffs
7545,Illusion's Favor,buffs
7546,Enshroud,buffs
7547,Disable Supplemental Block,buffs
7548,Disable Shield Edge,buffs
7549,Spry Fortress,buffs
7550,Shield of Steel,buffs
7551,Ursine Roar,buffs
7552,Disable Unassailable,buffs
7553,Magic Condenser,buffs
7554,Inspiration Cloak,buffs
7556,Inspiration Cloak,buffs
7558,Disable Reprisal,buffs
7559,Intensified Harm,buffs
7560,Disable Intensified Harm,buffs
7561,Macabre Reach,buffs
7562,Corrupt Library Magic Circle,buffs
7563,Death's Beckoning,buffs
7564,Eagle Eyes,buffs
7565,Feral Claws,buffs
7566,Mana Flurry,buffs
7567,Recuperation,buffs
7568,Disable Loophole,buffs
7570,Loophole,buffs
7571,Loophole,buffs
7572,Shadow Mastery,buffs
7573,Ice Shard of Madness,buffs
7574,Disciplined Performance,buffs
7575,Disciplined Performance,buffs
7576,Disable Disciplined Performance,buffs
7577,Allegretto,buffs
7578,280540 DO NOT TRANSLATE,buffs
7579,280542 DO NOT TRANSLATE,buffs
7581,Chaotic Touch,buffs
7584,Disable Quick Recovery,buffs
7585,Alms,buffs
7586,Joyous Spirit,buffs
7587,280588 DO NOT TRANSLATE,buffs
7588,280592 DO NOT TRANSLATE,buffs
7589,280622 DO NOT TRANSLATE,buffs
7590,280632 DO NOT TRANSLATE,buffs
7591,Marked,buffs
7592,280710 DO NOT TRANSLATE,buffs
7593,280733 DO NOT TRANSLATE,buffs
7594,280740 DO NOT TRANSLATE,buffs
7595,280742 DO NOT TRANSLATE,buffs
7596,Scorching Flames,buffs
7597,Frost's Curse,buffs
7598,Disable Mitigation,buffs
7599,Gildaron Berserk,buffs
7600,281167 DO NOT TRANSLATE,buffs
7601,281169 DO NOT TRANSLATE,buffs
7602,281171 DO NOT TRANSLATE,buffs
7603,Solzrean's Blessing,buffs
7604,Cutscene: Alexander Appears,buffs
7605,Cutscene: Ayanad Guardian Appears,buffs
7606,Otherworldly Ward,buffs
7607,Otherworldly Ward,buffs
7608,281399 DO NOT TRANSLATE,buffs
7609,281402 DO NOT TRANSLATE,buffs
7610,281407 DO NOT TRANSLATE,buffs
7611,281765 DO NOT TRANSLATE,buffs
7612,281767 DO NOT TRANSLATE,buffs
7613,283220 DO NOT TRANSLATE,buffs
7614,283230 DO NOT TRANSLATE,buffs
7615,283240 DO NOT TRANSLATE,buffs
7616,283250 DO NOT TRANSLATE,buffs
7617,Otherworldly Explosion,buffs
7618,Discovery,buffs
7619,Health Leak,buffs
7620,Seal Reversal,buffs
7621,284951 DO NOT TRANSLATE,buffs
7622,284953 DO NOT TRANSLATE,buffs
7623,Basic Conqueror's Gale Necklace: Absorb Health,buffs
7624,Basic Magnificent Gale Necklace: Absorb Health,buffs
7625,Basic Epherium Gale Necklace: Absorb Health,buffs
7626,Basic Ayanad Gale Necklace: Absorb Health,buffs
7627,285006 DO NOT TRANSLATE,buffs
7628,285008 DO NOT TRANSLATE,buffs
7629,285010 DO NOT TRANSLATE,buffs
7630,285012 DO NOT TRANSLATE,buffs
7631,Fully Charged,buffs
7632,Fully Charged,buffs
7633,Blessed Rune: Valau Zena 5,buffs
7634,Blessed Rune: Valau Zena 6,buffs
7635,Blessed Rune: Valau Basta 5,buffs
7636,Blessed Rune: Valau Basta 6,buffs
7637,Blessed Rune: Zena Basta 5,buffs
7638,Blessed Rune: Zena Basta 6,buffs
7639,Tensile Chains,buffs
7640,1st Anniversary Skein,buffs
7641,1st Anniversary Book,buffs
7642,1st Anniversary Needle,buffs
7643,1st Anniversary Arrow,buffs
7644,1st Anniversary Rice Cake,buffs
7646,Ghost Animal,buffs
7647,Trainer's Touch,buffs
7649,Weak (Rank 4),buffs
7650,Tough (Rank 4),buffs
7651,Battle Focus (Rank 2),buffs
7652,Refreshment (Rank 6),buffs
7653,Refreshment (Rank 6),buffs
7654,Shaken (Rank 6),buffs
7655,Health Lift (Rank 4),buffs
7656,Retribution (Rank 3),buffs
7657,Urgency (Rank 2),buffs
7658,Double Recurve (Rank 5),buffs
7659,Stalker's Mark (Rank 4),buffs
7660,Resurrection (Rank 5),buffs
7661,Aranzeb's Boon (Rank 3),buffs
7662,Bloody Chantey (Rank 2),buffs
7663,Bloody Chantey (Rank 2),buffs
7664,Bloody Chantey (Rank 2),buffs
7665,Freeze,buffs
7666,Burning,buffs
7667,Charge!,buffs
7668,287301 DO NOT TRANSLATE,buffs
7669,First Year Friend,buffs
7670,Birthday Fireworks,buffs
7671,Husbandry Energy,buffs
7672,Farming Energy,buffs
7673,Logging Energy,buffs
7674,Gathering Energy,buffs
7675,Mining Energy,buffs
7676,Husbandry Energy,buffs
7677,Farming Energy,buffs
7678,Logging Energy,buffs
7679,Gathering Energy,buffs
7680,Mining Energy,buffs
7682,Guardian's Paper Whirlwind,buffs
7683,Befuddling Footsteps,buffs
7684,Guardian's Final Pull,buffs
7685,Blue Goblet of Honor,buffs
7686,Yellow Goblet of Honor,buffs
7687,Purple Goblet of Honor,buffs
7688,Pink Goblet of Honor,buffs
7689,Gray Goblet of Honor,buffs
7691,Chaotic Touch,buffs
7693,288619 DO NOT TRANSLATE,buffs
7694,288628 DO NOT TRANSLATE,buffs
7695,288642 DO NOT TRANSLATE,buffs
7696,Wealth Fortune: Good,buffs
7697,Wealth Fortune: Bad,buffs
7698,Love Fortune: Good,buffs
7699,Love Fortune: Bad,buffs
7700,Ecktom's Shackle,buffs
7701,Ecktom's Chains,buffs
7702,288687 DO NOT TRANSLATE,buffs
7703,288692 DO NOT TRANSLATE,buffs
7704,288697 DO NOT TRANSLATE,buffs
7705,288702 DO NOT TRANSLATE,buffs
7708,Befuddling Footsteps,buffs
7709,288760 DO NOT TRANSLATE,buffs
7710,Alexander's Trap,buffs
7711,Clan Member,buffs
7712,Blessings of the Ancestral Spirit,buffs
7713,Windstone Blessing,buffs
7714,Oblivion Rift,buffs
7715,Ecktom's Chains,buffs
7716,Tripped,buffs
7717,Guardian Wizard's Ice Shards,buffs
7718,Wynn's Otherworldly Explosion,buffs
7720,Enervated: Hunger,buffs
7721,Enervated: Thirst,buffs
7722,Acidic Fluid,buffs
7723,Adventurous Whisper,buffs
7724,Heir's Wardrobe Costume,buffs
7725,Growing Youngster,buffs
7726,Recordkeeper Wynn Appears,buffs
7727,Tripped,buffs
7728,Gildaron Appears,buffs
7729,Witchcraft Disciple,buffs
7730,Shadowplay Disciple,buffs
7731,Auramancy Disciple,buffs
7732,Enchanted Witchcraft Disciple,buffs
7733,Enchanted Shadowplay Disciple,buffs
7734,Enchanted Auramancy Disciple,buffs
7735,Dark Tear Witchcraft Disciple,buffs
7736,Dark Tear Shadowplay Disciple,buffs
7737,Dark Tear Auramancy Disciple,buffs
7738,Crimson Lightning Stealth,buffs
7739,Lightning Stealth (Rider),buffs
7740,Alexander's Book,buffs
7741,294196 DO NOT TRANSLATE,buffs
7742,Turbulence,buffs
7743,Rough Sea Winds,buffs
7745,294645 DO NOT TRANSLATE,buffs
7746,Grand Earth Necklace: Magic Defense,buffs
7747,Rare Earth Necklace: Magic Defense,buffs
7748,Arcane Earth Necklace: Magic Defense,buffs
7749,Heroic Earth Necklace: Magic Defense,buffs
7750,Unique Earth Necklace: Magic Defense,buffs
7751,Celestial Earth Necklace: Magic Defense,buffs
7752,Divine Earth Necklace: Magic Defense,buffs
7753,Epic Earth Necklace: Magic Defense,buffs
7754,Legendary Earth Necklace: Magic Defense,buffs
7755,Mythic Earth Necklace: Magic Defense,buffs
7756,Grand Flame Necklace: Max Health Increase,buffs
7757,Rare Flame Necklace: Max Health Increase,buffs
7758,Arcane Flame Necklace: Max Health Increase,buffs
7759,Heroic Flame Necklace: Max Health Increase,buffs
7760,Unique Flame Necklace: Max Health Increase,buffs
7761,Celestial Flame Necklace: Max Health Increase,buffs
7762,Divine Flame Necklace: Max Health Increase,buffs
7763,Epic Flame Necklace: Max Health Increase,buffs
7764,Legendary Flame Necklace: Max Health Increase,buffs
7765,Mythic Flame Necklace: Max Health Increase,buffs
7766,Grand Life Necklace: Max Mana Increase,buffs
7767,Rare Life Necklace: Max Mana Increase,buffs
7768,Arcane Life Necklace: Max Mana Increase,buffs
7769,Heroic Life Necklace: Max Mana Increase,buffs
7770,Unique Life Necklace: Max Mana Increase,buffs
7771,Celestial Life Necklace: Max Mana Increase,buffs
7772,Divine Life Necklace: Max Mana Increase,buffs
7773,Epic Life Necklace: Max Mana Increase,buffs
7774,Legendary Life Necklace: Max Mana Increase,buffs
7775,Mythic Life Necklace: Max Mana Increase,buffs
7776,Grand Artisan's Gale Necklace,buffs
7777,Rare Artisan's Gale Necklace,buffs
7778,Arcane Artisan's Gale Necklace,buffs
7779,Heroic Artisan's Gale Necklace,buffs
7780,Unique Artisan's Gale Necklace,buffs
7781,Celestial Artisan's Gale Necklace,buffs
7782,Divine Artisan's Gale Necklace,buffs
7783,Epic Artisan's Gale Necklace,buffs
7784,Legendary Artisan's Gale Necklace,buffs
7785,Mythic Artisan's Gale Necklace,buffs
7786,Grand Conqueror's Gale Necklace,buffs
7787,Rare Conqueror's Gale Necklace,buffs
7788,Arcane Conqueror's Gale Necklace,buffs
7789,Heroic Conqueror's Gale Necklace,buffs
7790,Unique Conqueror's Gale Necklace,buffs
7791,Celestial Conqueror's Gale Necklace,buffs
7792,Divine Conqueror's Gale Necklace,buffs
7793,Epic Conqueror's Gale Necklace,buffs
7794,Legendary Conqueror's Gale Necklace,buffs
7795,Mythic Conqueror's Gale Necklace,buffs
7796,Grand Illustrious Gale Necklace,buffs
7797,295071 DO NOT TRANSLATE,buffs
7798,Rare Illustrious Gale Necklace,buffs
7799,Arcane Illustrious Gale Necklace,buffs
7800,Heroic Illustrious Gale Necklace,buffs
7801,Unique Illustrious Gale Necklace,buffs
7802,Celestial Illustrious Gale Necklace,buffs
7803,Divine Illustrious Gale Necklace,buffs
7804,Epic Illustrious Gale Necklace,buffs
7805,Legendary Illustrious Gale Necklace,buffs
7806,Mythic Illustrious Gale Necklace,buffs
7808,Grand Magnificent Wind Necklace,buffs
7809,Rare Magnificent Wind Necklace,buffs
7810,Arcane Magnificent Wind Necklace,buffs
7811,Heroic Magnificent Wind Necklace,buffs
7812,Unique Magnificent Wind Necklace,buffs
7813,Celestial Magnificent Wind Necklace,buffs
7814,Divine Magnificent Wind Necklace,buffs
7815,Epic Magnificent Wind Necklace,buffs
7816,Legendary Magnificent Wind Necklace,buffs
7817,Mythic Magnificent Wind Necklace,buffs
7818,Tripped,buffs
7819,Grand Epherium Gale Necklace,buffs
7820,Rare Epherium Gale Necklace,buffs
7821,Arcane Epherium Gale Necklace,buffs
7822,Heroic Epherium Gale Necklace,buffs
7823,Unique Epherium Gale Necklace,buffs
7824,Celestial Epherium Gale Necklace,buffs
7825,Divine Epherium Gale Necklace,buffs
7826,Epic Epherium Gale Necklace,buffs
7827,Legendary Epherium Gale Necklace,buffs
7828,Mythic Epherium Gale Necklace,buffs
7829,Grand Delphinad Gale Necklace,buffs
7830,Rare Delphinad Gale Necklace,buffs
7831,Arcane Delphinad Gale Necklace,buffs
7832,Heroic Delphinad Gale Necklace,buffs
7833,Unique Delphinad Gale Necklace,buffs
7834,Celestial Delphinad Gale Necklace,buffs
7835,Divine Delphinad Gale Necklace,buffs
7836,Epic Delphinad Gale Necklace,buffs
7837,Legendary Delphinad Gale Necklace,buffs
7838,Mythic Delphinad Gale Necklace,buffs
7839,Grand Ayanad Gale Necklace,buffs
7840,Rare Ayanad Gale Necklace,buffs
7841,Arcane Ayanad Gale Necklace,buffs
7842,Heroic Ayanad Gale Necklace,buffs
7843,Unique Ayanad Gale Necklace,buffs
7844,Celestial Ayanad Gale Necklace,buffs
7845,Divine Ayanad Gale Necklace,buffs
7846,Epic Ayanad Gale Necklace,buffs
7847,Legendary Ayanad Gale Necklace,buffs
7848,Mythic Ayanad Gale Necklace,buffs
7849,295256 DO NOT TRANSLATE,buffs
7850,295258 DO NOT TRANSLATE,buffs
7851,295260 DO NOT TRANSLATE,buffs
7852,295264 DO NOT TRANSLATE,buffs
7853,295268 DO NOT TRANSLATE,buffs
7854,295270 DO NOT TRANSLATE,buffs
7855,295272 DO NOT TRANSLATE,buffs
7856,295275 DO NOT TRANSLATE,buffs
7857,295277 DO NOT TRANSLATE,buffs
7858,295279 DO NOT TRANSLATE,buffs
7859,295292 DO NOT TRANSLATE,buffs
7860,295294 DO NOT TRANSLATE,buffs
7861,295301 DO NOT TRANSLATE,buffs
7862,295303 DO NOT TRANSLATE,buffs
7863,295305 DO NOT TRANSLATE,buffs
7864,295307 DO NOT TRANSLATE,buffs
7865,295309 DO NOT TRANSLATE,buffs
7866,295311 DO NOT TRANSLATE,buffs
7867,295313 DO NOT TRANSLATE,buffs
7868,295315 DO NOT TRANSLATE,buffs
7869,295331 DO NOT TRANSLATE,buffs
7870,295333 DO NOT TRANSLATE,buffs
7871,295337 DO NOT TRANSLATE,buffs
7872,295341 DO NOT TRANSLATE,buffs
7873,295343 DO NOT TRANSLATE,buffs
7874,295345 DO NOT TRANSLATE,buffs
7875,295347 DO NOT TRANSLATE,buffs
7876,295349 DO NOT TRANSLATE,buffs
7877,295352 DO NOT TRANSLATE,buffs
7878,295354 DO NOT TRANSLATE,buffs
7879,295360 DO NOT TRANSLATE,buffs
7880,295373 DO NOT TRANSLATE,buffs
7881,295375 DO NOT TRANSLATE,buffs
7882,295377 DO NOT TRANSLATE,buffs
7883,295381 DO NOT TRANSLATE,buffs
7884,295383 DO NOT TRANSLATE,buffs
7885,295385 DO NOT TRANSLATE,buffs
7886,295387 DO NOT TRANSLATE,buffs
7887,295389 DO NOT TRANSLATE,buffs
7888,295391 DO NOT TRANSLATE,buffs
7889,295395 DO NOT TRANSLATE,buffs
7890,295410 DO NOT TRANSLATE,buffs
7891,295417 DO NOT TRANSLATE,buffs
7892,295419 DO NOT TRANSLATE,buffs
7893,295421 DO NOT TRANSLATE,buffs
7894,295423 DO NOT TRANSLATE,buffs
7895,295425 DO NOT TRANSLATE,buffs
7896,295427 DO NOT TRANSLATE,buffs
7897,295429 DO NOT TRANSLATE,buffs
7898,295431 DO NOT TRANSLATE,buffs
7899,295433 DO NOT TRANSLATE,buffs
7900,295435 DO NOT TRANSLATE,buffs
7901,295440 DO NOT TRANSLATE,buffs
7902,295442 DO NOT TRANSLATE,buffs
7903,295444 DO NOT TRANSLATE,buffs
7904,295446 DO NOT TRANSLATE,buffs
7905,295448 DO NOT TRANSLATE,buffs
7906,295450 DO NOT TRANSLATE,buffs
7907,295452 DO NOT TRANSLATE,buffs
7908,295454 DO NOT TRANSLATE,buffs
7909,295456 DO NOT TRANSLATE,buffs
7910,295458 DO NOT TRANSLATE,buffs
7911,295464 DO NOT TRANSLATE,buffs
7912,295466 DO NOT TRANSLATE,buffs
7913,295468 DO NOT TRANSLATE,buffs
7914,295470 DO NOT TRANSLATE,buffs
7915,295472 DO NOT TRANSLATE,buffs
7916,295474 DO NOT TRANSLATE,buffs
7917,295476 DO NOT TRANSLATE,buffs
7918,295478 DO NOT TRANSLATE,buffs
7919,295480 DO NOT TRANSLATE,buffs
7920,295482 DO NOT TRANSLATE,buffs
7921,295497 DO NOT TRANSLATE,buffs
7922,295499 DO NOT TRANSLATE,buffs
7923,295501 DO NOT TRANSLATE,buffs
7924,295503 DO NOT TRANSLATE,buffs
7925,295505 DO NOT TRANSLATE,buffs
7926,295507 DO NOT TRANSLATE,buffs
7927,295509 DO NOT TRANSLATE,buffs
7928,295511 DO NOT TRANSLATE,buffs
7929,295513 DO NOT TRANSLATE,buffs
7930,295515 DO NOT TRANSLATE,buffs
7931,295518 DO NOT TRANSLATE,buffs
7932,295520 DO NOT TRANSLATE,buffs
7933,295522 DO NOT TRANSLATE,buffs
7934,295524 DO NOT TRANSLATE,buffs
7935,295526 DO NOT TRANSLATE,buffs
7936,295528 DO NOT TRANSLATE,buffs
7937,295530 DO NOT TRANSLATE,buffs
7938,295532 DO NOT TRANSLATE,buffs
7939,295534 DO NOT TRANSLATE,buffs
7940,295536 DO NOT TRANSLATE,buffs
7941,295538 DO NOT TRANSLATE,buffs
7942,Rare Flame Earring: Evasion,buffs
7943,Arcane Flame Earring: Evasion,buffs
7944,Heroic Flame Earring: Evasion,buffs
7945,Unique Flame Earring: Evasion,buffs
7946,Celestial Flame Earring: Evasion,buffs
7947,Divine Flame Earring: Evasion,buffs
7948,Epic Flame Earring: Evasion,buffs
7949,Legendary Flame Earring: Evasion,buffs
7950,Mythic Flame Earring: Evasion,buffs
7951,Grand Wave Earring: Damage Reduction,buffs
7952,Rare Wave Earring: Damage Reduction,buffs
7953,Arcane Wave Earring: Damage Reduction,buffs
7954,Heroic Wave Earring: Damage Reduction,buffs
7955,Unique Wave Earring: Damage Reduction,buffs
7956,Celestial Wave Earring: Damage Reduction,buffs
7957,Divine Wave Earring: Damage Reduction,buffs
7958,Epic Wave Earring: Damage Reduction,buffs
7959,Legendary Wave Earring: Damage Reduction,buffs
7960,Mythic Wave Earring: Damage Reduction,buffs
7963,Grand Life Earring: Casting Interruption Resistance,buffs
7964,Rare Life Earring: Casting Interruption Resistance,buffs
7965,Arcane Life Earring: Casting Interruption Resistance,buffs
7966,Heroic Life Earring: Casting Interruption Resistance,buffs
7967,Unique Life Earring: Casting Interruption Resistance,buffs
7968,Celestial Life Earring: Casting Interruption Resistance,buffs
7969,Divine Life Earring: Casting Interruption Resistance,buffs
7970,Epic Life Earring: Casting Interruption Resistance,buffs
7971,Legendary Life Earring: Casting Interruption Resistance,buffs
7972,Mythic Life Earring: Casting Interruption Resistance,buffs
7973,Grand Earth Ring: Magic Defense,buffs
7974,Rare Earth Ring: Magic Defense,buffs
7975,Arcane Earth Ring: Magic Defense,buffs
7976,Heroic Earth Ring: Magic Defense,buffs
7977,Unique Earth Ring: Magic Defense,buffs
7978,Celestial Earth Ring: Magic Defense,buffs
7979,Divine Earth Ring: Magic Defense,buffs
7980,Epic Earth Ring: Magic Defense,buffs
7981,Legendary Earth Ring: Magic Defense,buffs
7982,Mythic Earth Ring: Magic Defense,buffs
7983,Grand Flame Ring: Attack Speed,buffs
7984,Rare Flame Ring: Attack Speed,buffs
7985,Arcane Flame Ring: Attack Speed,buffs
7986,Heroic Flame Ring: Attack Speed,buffs
7987,Unique Flame Ring: Attack Speed,buffs
7988,Celestial Flame Ring: Attack Speed,buffs
7989,Divine Flame Ring: Attack Speed,buffs
7990,Epic Flame Ring: Attack Speed,buffs
7991,Legendary Flame Ring: Attack Speed,buffs
7992,Mythic Flame Ring: Attack Speed,buffs
7993,Grand Wave Ring: Cast Time,buffs
7994,Rare Wave Ring: Cast Time,buffs
7995,Arcane Wave Ring: Cast Time,buffs
7996,Heroic Wave Ring: Cast Time,buffs
7997,Unique Wave Ring: Cast Time,buffs
7998,Celestial Wave Ring: Cast Time,buffs
7999,Divine Wave Ring: Cast Time,buffs
8000,Epic Wave Ring: Cast Time,buffs
8001,Legendary Wave Ring: Cast Time,buffs
8002,Mythic Wave Ring: Cast Time,buffs
8003,Grand Gale Ring: Defense Penetration,buffs
8004,Rare Gale Ring: Defense Penetration,buffs
8005,Arcane Gale Ring: Defense Penetration,buffs
8006,Heroic Gale Ring: Defense Penetration,buffs
8007,Unique Gale Ring: Defense Penetration,buffs
8008,Celestial Gale Ring Defense Penetration,buffs
8009,Divine Gale Ring: Defense Penetration,buffs
8010,Epic Gale Ring: Defense Penetration,buffs
8011,Legendary Gale Ring: Defense Penetration,buffs
8012,Mythic Gale Ring: Defense Penetration,buffs
8013,Grand Life Ring: Skill Damage Increase,buffs
8014,Rare Life Ring: Skill Damage Increase,buffs
8015,Arcane Life Ring: Skill Damage Increase,buffs
8016,Heroic Life Ring: Skill Damage Increase,buffs
8017,Unique Life Ring: Skill Damage Increase,buffs
8018,Celestial Life Ring: Skill Damage Increase,buffs
8019,Divine Life Ring: Skill Damage Increase,buffs
8020,Epic Life Ring: Skill Damage Increase,buffs
8021,Legendary Life Ring: Skill Damage Increase,buffs
8022,Mythic Life Ring: Skill Damage Increase,buffs
8023,295773 DO NOT TRANSLATE,buffs
8024,Lost Ayanad Earring Enchant,buffs
8025,295793 DO NOT TRANSLATE,buffs
8026,Basic Wave Necklace: Magic Penetration,buffs
8027,Grand Wave Necklace: Magic Penetration,buffs
8028,Rare Wave Necklace: Magic Penetration,buffs
8029,Arcane Wave Necklace: Magic Penetration,buffs
8030,Heroic Wave Necklace: Magic Penetration,buffs
8031,Unique Wave Necklace: Magic Penetration,buffs
8032,Celestial Wave Necklace: Magic Penetration,buffs
8033,Divine Wave Necklace: Magic Penetration,buffs
8034,Epic Wave Necklace: Magic Penetration,buffs
8035,Legendary Wave Necklace: Magic Penetration,buffs
8036,Mythic Wave Necklace: Magic Penetration,buffs
8037,Nui's Favor,buffs
8038,295926 DO NOT TRANSLATE,buffs
8040,Crimson Lightning Aftereffect,buffs
8041,Seizing Shove Push,buffs
8042,Seizing Shove Pull,buffs
8043,New Year's Dress,buffs
8044,Crimson Lightning Stealth,buffs
8045,Rank 2 Epic Library Ring,buffs
8046,Rank 3 Epic Library Ring,buffs
8047,Rank 4 Epic Library Ring,buffs
8048,Rank 5 Epic Library Ring,buffs
8049,296181 DO NOT TRANSLATE,buffs
8050,296216 DO NOT TRANSLATE,buffs
8051,Year of the Blue Horse,buffs
8052,296645 DO NOT TRANSLATE,buffs
8053,Damage Decrease,buffs
8054,297223 DO NOT TRANSLATE,buffs
8055,Burning in Firestorm,buffs
8056,Halnaak's Statue,buffs
8057,297646 DO NOT TRANSLATE,buffs
8058,Halnaak's Rage,buffs
8059,297661 DO NOT TRANSLATE,buffs
8060,297688 DO NOT TRANSLATE,buffs
8062,Sharpwind,buffs
8063,West Ishvara,buffs
8064,Clockwork Rebellion,buffs
8065,Guardian's Grace,buffs
8066,Kalia's Grace,buffs
8067,Three Families' Expectations,buffs
8068,Power of Songs,buffs
8069,Ezi's Blessing,buffs
8070,Energy of the Forest,buffs
8071,Neutral,buffs
8072,Calleil Annihilator,buffs
8073,Crown Prince's Power,buffs
8074,A New Challenge,buffs
8075,Magic Circle Rank 3,buffs
8077,Stealth Move,buffs
8078,298679 DO NOT TRANSLATE,buffs
8079,Play Drums,buffs
8083,Heartfelt Chocolate,buffs
8084,Special Chocolate,buffs
8085,Heartfelt Bouquet,buffs
8086,Tearful Masterpiece,buffs
8087,Alchemical Energy,buffs
8088,Construction Energy,buffs
8089,Cooking Energy,buffs
8090,Handicrafts Energy,buffs
8091,Fishing Energy,buffs
8092,Machining Energy,buffs
8093,Metalwork Energy,buffs
8094,Printing Energy,buffs
8095,Masonry Energy,buffs
8096,Tailoring Energy,buffs
8097,Leatherwork Energy,buffs
8098,Weaponry Energy,buffs
8099,Carpentry Energy,buffs
8100,Larceny Energy,buffs
8101,Commerce Energy,buffs
8102,Composition Energy,buffs
8103,Alchemical Energy,buffs
8104,Construction Energy,buffs
8105,Cooking Energy,buffs
8106,Handicrafts Energy,buffs
8107,Fishing Energy,buffs
8108,Machining Energy,buffs
8109,Metalwork Energy,buffs
8110,Printing Energy,buffs
8111,Masonry Energy,buffs
8112,Tailoring Energy,buffs
8113,Leatherwork Energy,buffs
8114,Weaponry Energy,buffs
8115,Carpentry Energy,buffs
8116,Larceny Energy,buffs
8117,Commerce Energy,buffs
8118,Composition Energy,buffs
8119,Corner Reading Room Ward,buffs
8120,Decrease Good Night's Sleep Duration,buffs
8122,No no no,buffs
8123,Charming,buffs
8124,Bashful,buffs
8125,Like,buffs
8126,Dancing,buffs
8128,Combat Boost,buffs
8129,Superior Combat Boost,buffs
8131,299425 DO NOT TRANSLATE,buffs
8133,Alchemy Master's Secrets Rank 1,buffs
8134,Alchemy Master's Secrets Rank 2,buffs
8135,Alchemy Master's Secrets Rank 3,buffs
8136,Construction Master's Secrets Rank 1,buffs
8137,Construction Master's Secrets Rank 2,buffs
8138,Construction Master's Secrets Rank 3,buffs
8139,Cooking Master's Secrets Rank 1,buffs
8140,Cooking Master's Secrets Rank 2,buffs
8141,Cooking Master's Secrets Rank 3,buffs
8142,Handicrafts Master's Secrets Rank 1,buffs
8143,Handicrafts Master's Secrets Rank 2,buffs
8144,Handicrafts Master's Secrets Rank 3,buffs
8145,Husbandry Master's Secrets Rank 1,buffs
8146,Husbandry Master's Secrets Rank 2,buffs
8147,Husbandry Master's Secrets Rank 3,buffs
8148,Farming Master's Secrets Rank 1,buffs
8149,Farming Master's Secrets Rank 2,buffs
8150,Farming Master's Secrets Rank 3,buffs
8151,Logging Master's Secrets Rank 1,buffs
8152,Logging Master's Secrets Rank 2,buffs
8153,Logging Master's Secrets Rank 3,buffs
8154,Gathering Master's Secrets Rank 1,buffs
8155,Gathering Master's Secrets Rank 2,buffs
8156,Gathering Master's Secrets Rank 3,buffs
8157,Machining Master's Secrets Rank 1,buffs
8158,Machining Master's Secrets Rank 2,buffs
8159,Machining Master's Secrets Rank 3,buffs
8160,Metalwork Master's Secrets Rank 1,buffs
8161,Metalwork Master's Secrets Rank 2,buffs
8162,Metalwork Master's Secrets Rank 3,buffs
8163,Printing Master's Secrets Rank 1,buffs
8164,Printing Master's Secrets Rank 2,buffs
8165,Printing Master's Secrets Rank 3,buffs
8166,Mining Master's Secrets Rank 1,buffs
8167,Mining Master's Secrets Rank 2,buffs
8168,Mining Master's Secrets Rank 3,buffs
8169,Masonry Master's Secrets Rank 1,buffs
8170,Masonry Master's Secrets Rank 2,buffs
8171,Masonry Master's Secrets Rank 3,buffs
8172,Tailoring Master's Secrets Rank 1,buffs
8173,Tailoring Master's Secrets Rank 2,buffs
8174,Tailoring Master's Secrets Rank 3,buffs
8175,Leatherwork Master's Secrets Rank 1,buffs
8176,Leatherwork Master's Secrets Rank 2,buffs
8177,Leatherwork Master's Secrets Rank 3,buffs
8178,Weaponry Master's Secrets Rank 1,buffs
8179,Weaponry Master's Secrets Rank 2,buffs
8180,Weaponry Master's Secrets Rank 3,buffs
8181,Carpentry Master's Secrets Rank 1,buffs
8182,Carpentry Master's Secrets Rank 2,buffs
8183,Carpentry Master's Secrets Rank 3,buffs
8184,Commerce Master's Secrets Rank 1,buffs
8185,Commerce Master's Secrets Rank 2,buffs
8186,Commerce Master's Secrets Rank 3,buffs
8187,Special Good Night's Sleep,buffs
8188,Bookcase's Fury,buffs
8189,Torn Book,buffs
8190,Magic Bookcase's Ice Shards,buffs
8191,Stolen Knowledge,buffs
8192,Scatterbrain,buffs
8193,On Magic Bookcase's Gaze,buffs
8194,Magic Bookcase's Gaze,buffs
8195,Powerful Shackle,buffs
8196,Secret Study Guard Gildaron Appears,buffs
8197,Scorching Flames,buffs
8198,299821 DO NOT TRANSLATE,buffs
8199,299823 DO NOT TRANSLATE,buffs
8200,Tripped,buffs
8201,Secret Study Guard Gildaron's Berserk,buffs
8202,Speedy Experience,buffs
8203,Halved Blessing,buffs
8204,Adventurer's Cloak,buffs
8205,Halved Grace,buffs
8206,Adventurer's Costume,buffs
8207,300272 DO NOT TRANSLATE,buffs
8208,Cannot float,buffs
8209,Our Little Secret,buffs
8212,Eanna's Regret,buffs
8213,Vocational Tonic,buffs
8214,Eanna's Passion,buffs
8215,Dancing together,buffs
8216,Play Drums,buffs
8219,Fetter,buffs
8220,Mana Stars Damage Boost,buffs
8221,Collision Immunity,buffs
8222,302274 DO NOT TRANSLATE,buffs
8223,Take a pose.,buffs
8224,Stealth (Rank 4),buffs
8225,Stealth (Rank 4),buffs
8226,Equip Shield,buffs
8227,Equip Two-Handed Weapon,buffs
8232,Building,buffs
8233,Transform: Open Body,buffs
8234,Transform: Combine,buffs
8235,Transform: Separate,buffs
8236,Transform: Finish,buffs
8237,Victim's Soul Orb,buffs
8238,Heartfelt Candy,buffs
